reg_ts;uid
1600679684;1106477
1600679737;1106478
1600679790;1106481
1600679843;1106482
1600679895;1106483
1600679948;1106484
1600680001;1106485
1600680054;1106486
1600680106;1106487
1600680159;1106488
1600680212;1106489
1600680264;1106490
1600680317;1106491
1600680370;1106492
1600680423;1106493
1600680475;1106494
1600680528;1106495
1600680581;1106496
1600680634;1106497
1600680686;1106499
1600680739;1106500
1600680792;1106502
1600680845;1106503
1600680897;1106504
1600680950;1106505
1600681003;1106506
1600681056;1106507
1600681108;1106508
1600681161;1106509
1600681214;1106510
1600681266;1106511
1600681319;1106513
1600681372;1106514
1600681425;1106515
1600681477;1106516
1600681530;1106518
1600681583;1106519
1600681636;1106520
1600681688;1106521
1600681741;1106522
1600681794;1106523
1600681847;1106524
1600681899;1106525
1600681952;1106526
1600682005;1106527
1600682058;1106528
1600682110;1106529
1600682163;1106530
1600682216;1106531
1600682268;1106532
1600682321;1106533
1600682374;1106534
1600682427;1106535
1600682479;1106536
1600682532;1106537
1600682585;1106538
1600682638;1106539
1600682690;1106540
1600682743;1106541
1600682796;1106543
1600682849;1106544
1600682901;1106545
1600682954;1106546
1600683007;1106548
1600683060;1106550
1600683112;1106551
1600683165;1106553
1600683218;1106554
1600683270;1106555
1600683323;1106556
1600683376;1106557
1600683429;1106558
1600683481;1106559
1600683534;1106560
1600683587;1106561
1600683640;1106562
1600683692;1106563
1600683745;1106564
1600683798;1106565
1600683851;1106566
1600683903;1106568
1600683956;1106569
1600684009;1106571
1600684061;1106572
1600684114;1106573
1600684167;1106574
1600684220;1106575
1600684272;1106576
1600684325;1106577
1600684378;1106578
1600684431;1106579
1600684483;1106580
1600684536;1106581
1600684589;1106582
1600684642;1106585
1600684694;1106586
1600684747;1106587
1600684800;1106588
1600684852;1106589
1600684905;1106590
1600684958;1106591
1600685011;1106592
1600685063;1106593
1600685116;1106594
1600685169;1106595
1600685222;1106596
1600685274;1106597
1600685327;1106598
1600685380;1106600
1600685433;1106601
1600685485;1106602
1600685538;1106603
1600685591;1106604
1600685643;1106607
1600685696;1106608
1600685749;1106610
1600685802;1106611
1600685854;1106612
1600685907;1106613
1600685960;1106614
1600686013;1106615
1600686065;1106616
1600686118;1106617
1600686171;1106618
1600686223;1106619
1600686276;1106620
1600686329;1106621
1600686382;1106622
1600686434;1106623
1600686487;1106624
1600686540;1106625
1600686593;1106626
1600686645;1106627
1600686698;1106628
1600686751;1106629
1600686804;1106630
1600686856;1106632
1600686909;1106633
1600686962;1106634
1600687014;1106635
1600687067;1106636
1600687120;1106637
1600687173;1106638
1600687225;1106639
1600687278;1106640
1600687331;1106641
1600687384;1106643
1600687436;1106644
1600687489;1106645
1600687542;1106646
1600687594;1106647
1600687647;1106648
1600687700;1106649
1600687753;1106650
1600687805;1106651
1600687858;1106652
1600687911;1106653
1600687964;1106654
1600688016;1106656
1600688069;1106657
1600688122;1106658
1600688175;1106659
1600688227;1106660
1600688280;1106661
1600688333;1106663
1600688385;1106664
1600688438;1106665
1600688491;1106666
1600688544;1106667
1600688596;1106668
1600688649;1106669
1600688702;1106670
1600688755;1106672
1600688807;1106673
1600688860;1106674
1600688913;1106675
1600688965;1106676
1600689018;1106677
1600689071;1106678
1600689124;1106679
1600689176;1106680
1600689229;1106681
1600689282;1106682
1600689335;1106683
1600689387;1106684
1600689440;1106685
1600689493;1106686
1600689545;1106687
1600689598;1106689
1600689651;1106690
1600689704;1106691
1600689756;1106692
1600689809;1106693
1600689862;1106694
1600689915;1106695
1600689967;1106696
1600690020;1106697
1600690073;1106698
1600690125;1106700
1600690178;1106702
1600690231;1106704
1600690284;1106705
1600690336;1106706
1600690389;1106707
1600690442;1106708
1600690495;1106709
1600690547;1106710
1600690600;1106711
1600690653;1106712
1600690705;1106713
1600690758;1106714
1600690811;1106715
1600690864;1106716
1600690916;1106717
1600690969;1106718
1600691022;1106719
1600691075;1106720
1600691127;1106722
1600691180;1106723
1600691233;1106724
1600691285;1106725
1600691338;1106727
1600691391;1106729
1600691444;1106730
1600691496;1106731
1600691549;1106732
1600691602;1106733
1600691655;1106734
1600691707;1106735
1600691760;1106736
1600691813;1106737
1600691865;1106738
1600691918;1106739
1600691971;1106740
1600692024;1106741
1600692076;1106742
1600692129;1106743
1600692182;1106744
1600692235;1106745
1600692287;1106746
1600692340;1106747
1600692393;1106748
1600692445;1106749
1600692498;1106750
1600692551;1106752
1600692604;1106753
1600692656;1106754
1600692709;1106755
1600692762;1106757
1600692815;1106758
1600692867;1106759
1600692920;1106760
1600692973;1106761
1600693025;1106763
1600693078;1106765
1600693131;1106766
1600693184;1106767
1600693236;1106768
1600693289;1106770
1600693342;1106771
1600693395;1106772
1600693447;1106773
1600693500;1106775
1600693553;1106776
1600693605;1106777
1600693658;1106778
1600693711;1106780
1600693764;1106781
1600693816;1106782
1600693869;1106783
1600693922;1106784
1600693974;1106785
1600694027;1106786
1600694080;1106787
1600694133;1106788
1600694185;1106789
1600694238;1106790
1600694291;1106791
1600694344;1106792
1600694396;1106793
1600694449;1106794
1600694502;1106795
1600694554;1106796
1600694607;1106797
1600694660;1106798
1600694713;1106800
1600694765;1106801
1600694818;1106802
1600694871;1106803
1600694923;1106804
1600694976;1106805
1600695029;1106806
1600695082;1106807
1600695134;1106808
1600695187;1106809
1600695240;1106810
1600695293;1106811
1600695345;1106813
1600695398;1106814
1600695451;1106815
1600695503;1106816
1600695556;1106817
1600695609;1106818
1600695662;1106819
1600695714;1106820
1600695767;1106821
1600695820;1106823
1600695872;1106824
1600695925;1106825
1600695978;1106826
1600696031;1106827
1600696083;1106828
1600696136;1106829
1600696189;1106830
1600696242;1106831
1600696294;1106832
1600696347;1106833
1600696400;1106835
1600696452;1106836
1600696505;1106837
1600696558;1106838
1600696611;1106839
1600696663;1106840
1600696716;1106841
1600696769;1106842
1600696821;1106843
1600696874;1106845
1600696927;1106846
1600696980;1106847
1600697032;1106848
1600697085;1106849
1600697138;1106850
1600697191;1106851
1600697243;1106852
1600697296;1106853
1600697349;1106854
1600697401;1106855
1600697454;1106856
1600697507;1106857
1600697560;1106858
1600697612;1106859
1600697665;1106860
1600697718;1106861
1600697770;1106862
1600697823;1106863
1600697876;1106864
1600697929;1106865
1600697981;1106867
1600698034;1106868
1600698087;1106869
1600698139;1106870
1600698192;1106871
1600698245;1106872
1600698298;1106874
1600698350;1106875
1600698403;1106876
1600698456;1106877
1600698509;1106878
1600698561;1106879
1600698614;1106880
1600698667;1106881
1600698719;1106882
1600698772;1106883
1600698825;1106884
1600698878;1106886
1600698930;1106888
1600698983;1106889
1600699036;1106890
1600699088;1106891
1600699141;1106892
1600699194;1106893
1600699247;1106894
1600699299;1106895
1600699352;1106896
1600699405;1106897
1600699457;1106898
1600699510;1106899
1600699563;1106900
1600699616;1106901
1600699668;1106902
1600699721;1106903
1600699774;1106904
1600699826;1106905
1600699879;1106906
1600699932;1106907
1600699985;1106908
1600700037;1106909
1600700090;1106911
1600700143;1106912
1600700196;1106913
1600700248;1106914
1600700301;1106915
1600700354;1106916
1600700406;1106918
1600700459;1106919
1600700512;1106920
1600700565;1106921
1600700617;1106924
1600700670;1106926
1600700723;1106927
1600700775;1106928
1600700828;1106929
1600700881;1106930
1600700934;1106931
1600700986;1106932
1600701039;1106933
1600701092;1106935
1600701144;1106936
1600701197;1106937
1600701250;1106938
1600701303;1106940
1600701355;1106941
1600701408;1106942
1600701461;1106944
1600701513;1106945
1600701566;1106946
1600701619;1106947
1600701672;1106948
1600701724;1106949
1600701777;1106950
1600701830;1106951
1600701882;1106952
1600701935;1106954
1600701988;1106955
1600702041;1106956
1600702093;1106957
1600702146;1106958
1600702199;1106959
1600702251;1106960
1600702304;1106964
1600702357;1106966
1600702410;1106967
1600702462;1106968
1600702515;1106969
1600702568;1106970
1600702620;1106971
1600702673;1106972
1600702726;1106973
1600702779;1106975
1600702831;1106976
1600702884;1106978
1600702937;1106980
1600702989;1106981
1600703042;1106982
1600703095;1106983
1600703148;1106984
1600703200;1106985
1600703253;1106986
1600703306;1106987
1600703358;1106988
1600703411;1106989
1600703464;1106990
1600703517;1106991
1600703569;1106992
1600703622;1106993
1600703675;1106994
1600703727;1106996
1600703780;1106997
1600703833;1106998
1600703886;1107000
1600703938;1107001
1600703991;1107003
1600704044;1107004
1600704096;1107005
1600704149;1107006
1600704202;1107007
1600704255;1107008
1600704307;1107009
1600704360;1107010
1600704413;1107011
1600704465;1107013
1600704518;1107015
1600704571;1107016
1600704624;1107017
1600704676;1107019
1600704729;1107020
1600704782;1107022
1600704834;1107023
1600704887;1107024
1600704940;1107026
1600704993;1107027
1600705045;1107028
1600705098;1107030
1600705151;1107031
1600705203;1107032
1600705256;1107033
1600705309;1107034
1600705362;1107035
1600705414;1107036
1600705467;1107037
1600705520;1107038
1600705572;1107039
1600705625;1107040
1600705678;1107041
1600705731;1107042
1600705783;1107044
1600705836;1107045
1600705889;1107046
1600705941;1107047
1600705994;1107048
1600706047;1107049
1600706100;1107050
1600706152;1107051
1600706205;1107052
1600706258;1107053
1600706310;1107054
1600706363;1107056
1600706416;1107057
1600706469;1107059
1600706521;1107060
1600706574;1107061
1600706627;1107062
1600706679;1107063
1600706732;1107064
1600706785;1107065
1600706838;1107066
1600706890;1107067
1600706943;1107068
1600706996;1107069
1600707048;1107070
1600707101;1107071
1600707154;1107072
1600707206;1107073
1600707259;1107074
1600707312;1107075
1600707365;1107076
1600707417;1107077
1600707470;1107078
1600707523;1107079
1600707575;1107080
1600707628;1107081
1600707681;1107082
1600707734;1107083
1600707786;1107084
1600707839;1107085
1600707892;1107086
1600707944;1107087
1600707997;1107088
1600708050;1107089
1600708103;1107091
1600708155;1107092
1600708208;1107093
1600708261;1107094
1600708313;1107095
1600708366;1107096
1600708419;1107097
1600708472;1107098
1600708524;1107099
1600708577;1107100
1600708630;1107102
1600708682;1107103
1600708735;1107104
1600708788;1107105
1600708840;1107106
1600708893;1107107
1600708946;1107108
1600708999;1107109
1600709051;1107110
1600709104;1107111
1600709157;1107112
1600709209;1107113
1600709262;1107114
1600709315;1107116
1600709368;1107117
1600709420;1107118
1600709473;1107119
1600709526;1107120
1600709578;1107121
1600709631;1107122
1600709684;1107123
1600709737;1107124
1600709789;1107125
1600709842;1107127
1600709895;1107128
1600709947;1107129
1600710000;1107130
1600710053;1107131
1600710105;1107132
1600710158;1107133
1600710211;1107134
1600710264;1107135
1600710316;1107136
1600710369;1107137
1600710422;1107138
1600710474;1107139
1600710527;1107140
1600710580;1107141
1600710633;1107142
1600710685;1107143
1600710738;1107145
1600710791;1107146
1600710843;1107147
1600710896;1107149
1600710949;1107150
1600711001;1107151
1600711054;1107152
1600711107;1107153
1600711160;1107154
1600711212;1107155
1600711265;1107156
1600711318;1107157
1600711370;1107158
1600711423;1107160
1600711476;1107161
1600711529;1107162
1600711581;1107163
1600711634;1107165
1600711687;1107166
1600711739;1107168
1600711792;1107169
1600711845;1107171
1600711898;1107172
1600711950;1107173
1600712003;1107174
1600712056;1107175
1600712108;1107176
1600712161;1107177
1600712214;1107178
1600712266;1107179
1600712319;1107180
1600712372;1107183
1600712425;1107184
1600712477;1107185
1600712530;1107186
1600712583;1107187
1600712635;1107188
1600712688;1107191
1600712741;1107192
1600712793;1107193
1600712846;1107194
1600712899;1107195
1600712952;1107196
1600713004;1107198
1600713057;1107199
1600713110;1107200
1600713162;1107201
1600713215;1107202
1600713268;1107203
1600713321;1107204
1600713373;1107205
1600713426;1107206
1600713479;1107207
1600713531;1107208
1600713584;1107209
1600713637;1107210
1600713689;1107211
1600713742;1107212
1600713795;1107213
1600713848;1107214
1600713900;1107215
1600713953;1107216
1600714006;1107217
1600714058;1107218
1600714111;1107219
1600714164;1107220
1600714217;1107221
1600714269;1107222
1600714322;1107223
1600714375;1107224
1600714427;1107226
1600714480;1107227
1600714533;1107228
1600714585;1107229
1600714638;1107230
1600714691;1107231
1600714744;1107232
1600714796;1107233
1600714849;1107234
1600714902;1107235
1600714954;1107236
1600715007;1107237
1600715060;1107239
1600715112;1107240
1600715165;1107241
1600715218;1107242
1600715271;1107243
1600715323;1107244
1600715376;1107246
1600715429;1107247
1600715481;1107248
1600715534;1107249
1600715587;1107250
1600715639;1107251
1600715692;1107253
1600715745;1107254
1600715798;1107255
1600715850;1107257
1600715903;1107259
1600715956;1107260
1600716008;1107261
1600716061;1107262
1600716114;1107263
1600716167;1107264
1600716219;1107265
1600716272;1107266
1600716325;1107267
